Index;Route_Instance;Supernet;Subnet;ASN;Destination_Interface;Router
193;inet.0;142.231.0.0/16;142.231.2.24/30;271;Adjacent Router;No;cr1.mgmt.kmlp8
194;inet.0;142.231.0.0/16;142.231.2.224/27;271;Adjacent Router;No;cr1.mgmt.kmlp8
195;inet.0;142.231.0.0/16;142.231.3.0/24;271;Adjacent Router;No;cr1.mgmt.kmlp8
196;inet.0;142.231.0.0/16;142.231.6.0/24;271;Adjacent Router;No;cr1.mgmt.kmlp8
197;inet.0;142.231.0.0/16;142.231.7.0/27;271;Adjacent Router;No;cr1.mgmt.kmlp8
198;inet.0;142.231.0.0/16;142.231.20.0/24;393249;Adjacent Router;No;cr1.mgmt.kmlp8
199;inet.0;142.231.0.0/16;142.231.32.0/20;393249;Adjacent Router;No;cr1.mgmt.kmlp8
200;inet.0;142.231.0.0/16;142.231.64.0/19;393249;Adjacent Router;No;cr1.mgmt.kmlp8
201;inet.0;142.231.0.0/16;142.231.109.0/24;271;lt-1/0/0.66;No;cr1.mgmt.kmlp8
202;inet.0;142.231.0.0/16;142.231.112.0/24;271;Adjacent Router;No;cr1.mgmt.kmlp8
203;inet.2;142.231.0.0/16;142.231.1.48/29;271;Adjacent Router;No;cr1.mgmt.kmlp8
204;inet.2;142.231.0.0/16;142.231.1.80/29;271;Adjacent Router;No;cr1.mgmt.kmlp8
205;inet.2;142.231.0.0/16;142.231.1.108/31;271;Adjacent Router;No;cr1.mgmt.kmlp8
206;inet.2;142.231.0.0/16;142.231.1.120/31;271;Adjacent Router;No;cr1.mgmt.kmlp8
207;inet.2;142.231.0.0/16;142.231.1.160/27;271;Adjacent Router;No;cr1.mgmt.kmlp8
208;inet.2;142.231.0.0/16;142.231.2.4/30;271;Adjacent Router;No;cr1.mgmt.kmlp8
209;inet.2;142.231.0.0/16;142.231.2.12/30;271;Adjacent Router;No;cr1.mgmt.kmlp8
210;inet.2;142.231.0.0/16;142.231.2.24/30;271;Adjacent Router;No;cr1.mgmt.kmlp8
211;inet.2;142.231.0.0/16;142.231.2.224/27;271;Adjacent Router;No;cr1.mgmt.kmlp8
212;inet.2;142.231.0.0/16;142.231.112.0/24;271;Adjacent Router;No;cr1.mgmt.kmlp8
213;mgmt_junos.inet.0;142.231.0.0/16;142.231.144.0/20;271;fxp0.0;No;cr1.mgmt.kmlp8
214;mgmt_junos.inet.0;142.231.0.0/16;142.231.148.0/24;271;fxp0.0;No;cr1.mgmt.kmlp8
215;mgmt_junos.inet.0;142.231.0.0/16;142.231.148.0/24;271;fxp0.0;No;cr1.mgmt.kmlp8
216;mgmt_junos.inet.0;142.231.0.0/16;142.231.148.252/32;271;fxp0.0;Yes;cr1.mgmt.kmlp8
217;mgmt_junos.inet.0;142.231.0.0/16;142.231.148.253/32;271;fxp0.0;Yes;cr1.mgmt.kmlp8
218;MANLAN.inet.0;142.231.0.0/16;142.231.144.216/30;271;ae3.3001;No;cr1.mgmt.kmlp8
219;MANLAN.inet.0;142.231.0.0/16;142.231.144.218/32;271;ae3.3001;Yes;cr1.mgmt.kmlp8
220;MANLAN.inet.0;142.231.0.0/16;142.231.144.220/30;271;ae3.3003;No;cr1.mgmt.kmlp8
221;MANLAN.inet.0;142.231.0.0/16;142.231.144.222/32;271;ae3.3003;Yes;cr1.mgmt.kmlp8
222;MANLAN.inet.0;142.231.0.0/16;142.231.145.0/24;271;Adjacent Router;No;cr1.mgmt.kmlp8
223;MANLAN.inet.0;142.231.0.0/16;142.231.146.0/24;271;Adjacent Router;No;cr1.mgmt.kmlp8
224;MANLAN.inet.0;142.231.0.0/16;142.231.147.0/24;271;Adjacent Router;No;cr1.mgmt.kmlp8
225;MANLAN.inet.0;142.231.0.0/16;142.231.148.0/24;271;ae0.654;No;cr1.mgmt.kmlp8
226;MANLAN.inet.0;142.231.0.0/16;142.231.149.0/24;271;Adjacent Router;No;cr1.mgmt.kmlp8
