Index;Route_Instance;Supernet;Subnet;ASN;Destination_Interface;Router
162;TRANSIT-SRRY1.inet.0;134.87.0.0/16;134.87.2.28/30;271;Adjacent Router;No;cr1.mgmt.srry1
163;TRANSIT-SRRY1.inet.0;134.87.0.0/16;134.87.2.128/29;271;Adjacent Router;No;cr1.mgmt.srry1
164;TRANSIT-SRRY1.inet.0;134.87.0.0/16;134.87.2.136/30;271;Adjacent Router;No;cr1.mgmt.srry1
165;TRANSIT-SRRY1.inet.0;134.87.0.0/16;134.87.2.140/30;271;Adjacent Router;No;cr1.mgmt.srry1
166;TRANSIT-SRRY1.inet.0;134.87.0.0/16;134.87.2.152/29;271;Adjacent Router;No;cr1.mgmt.srry1
167;TRANSIT-SRRY1.inet.0;134.87.0.0/16;134.87.2.172/30;271;Adjacent Router;No;cr1.mgmt.srry1
168;TRANSIT-SRRY1.inet.0;134.87.0.0/16;134.87.4.0/24;271;Adjacent Router;No;cr1.mgmt.srry1
169;TRANSIT-SRRY1.inet.0;134.87.0.0/16;134.87.30.148/30;271;Adjacent Router;No;cr1.mgmt.srry1
170;TRANSIT-SRRY1.inet.0;134.87.0.0/16;134.87.30.152/29;271;Adjacent Router;No;cr1.mgmt.srry1
171;TRANSIT-SRRY1.inet.0;134.87.0.0/16;134.87.30.168/29;;Adjacent Router;No;cr1.mgmt.srry1
172;TRANSIT-SRRY1.inet.0;134.87.0.0/16;134.87.30.174/32;;Adjacent Router;Yes;cr1.mgmt.srry1
173;TRANSIT-SRRY1.inet.0;134.87.0.0/16;134.87.30.192/31;271;rlt0.72;No;cr1.mgmt.srry1
174;TRANSIT-SRRY1.inet.0;134.87.0.0/16;134.87.30.193/32;271;rlt0.72;Yes;cr1.mgmt.srry1
175;TRANSIT-SRRY1.inet.0;134.87.0.0/16;134.87.30.196/31;271;rlt0.82;No;cr1.mgmt.srry1
176;TRANSIT-SRRY1.inet.0;134.87.0.0/16;134.87.30.196/32;271;rlt0.82;Yes;cr1.mgmt.srry1
177;TRANSIT-SRRY1.inet.0;134.87.0.0/16;134.87.30.198/31;271;Adjacent Router;No;cr1.mgmt.srry1
178;TRANSIT-SRRY1.inet.0;134.87.0.0/16;134.87.30.202/31;271;Adjacent Router;No;cr1.mgmt.srry1
179;TRANSIT-SRRY1.inet.0;134.87.0.0/16;134.87.30.204/31;271;Adjacent Router;No;cr1.mgmt.srry1
180;TRANSIT-SRRY1.inet.0;134.87.0.0/16;134.87.30.206/31;271;Adjacent Router;No;cr1.mgmt.srry1
181;TRANSIT-SRRY1.inet.0;134.87.0.0/16;134.87.30.208/31;271;Adjacent Router;No;cr1.mgmt.srry1
182;TRANSIT-SRRY1.inet.0;134.87.0.0/16;134.87.30.210/31;271;Adjacent Router;No;cr1.mgmt.srry1
183;TRANSIT-SRRY1.inet.0;134.87.0.0/16;134.87.30.212/31;271;Adjacent Router;No;cr1.mgmt.srry1
184;TRANSIT-SRRY1.inet.0;134.87.0.0/16;134.87.30.214/31;271;Adjacent Router;No;cr1.mgmt.srry1
185;TRANSIT-SRRY1.inet.0;134.87.0.0/16;134.87.30.218/31;271;Adjacent Router;No;cr1.mgmt.srry1
186;TRANSIT-SRRY1.inet.0;134.87.0.0/16;134.87.30.220/31;271;Adjacent Router;No;cr1.mgmt.srry1
187;TRANSIT-SRRY1.inet.0;134.87.0.0/16;134.87.30.222/31;271;rlt0.50;No;cr1.mgmt.srry1
188;TRANSIT-SRRY1.inet.0;134.87.0.0/16;134.87.30.222/32;271;rlt0.50;Yes;cr1.mgmt.srry1
189;TRANSIT-SRRY1.inet.0;134.87.0.0/16;134.87.30.224/31;271;rlt0.74;No;cr1.mgmt.srry1
190;TRANSIT-SRRY1.inet.0;134.87.0.0/16;134.87.30.224/32;271;rlt0.74;Yes;cr1.mgmt.srry1
191;TRANSIT-SRRY1.inet.0;134.87.0.0/16;134.87.30.226/31;271;Adjacent Router;No;cr1.mgmt.srry1
192;TRANSIT-SRRY1.inet.0;134.87.0.0/16;134.87.30.228/31;271;Adjacent Router;No;cr1.mgmt.srry1
193;TRANSIT-SRRY1.inet.0;134.87.0.0/16;134.87.30.230/31;271;Adjacent Router;No;cr1.mgmt.srry1
194;TRANSIT-SRRY1.inet.0;134.87.0.0/16;134.87.30.232/30;271;Adjacent Router;No;cr1.mgmt.srry1
195;TRANSIT-SRRY1.inet.0;134.87.0.0/16;134.87.30.240/31;271;Adjacent Router;No;cr1.mgmt.srry1
196;TRANSIT-SRRY1.inet.0;134.87.0.0/16;134.87.30.242/31;271;xe-1/1/1.33;No;cr1.mgmt.srry1
197;TRANSIT-SRRY1.inet.0;134.87.0.0/16;134.87.30.242/32;271;xe-1/1/1.33;Yes;cr1.mgmt.srry1
198;TRANSIT-SRRY1.inet.0;134.87.0.0/16;134.87.30.244/31;271;Adjacent Router;No;cr1.mgmt.srry1
199;TRANSIT-SRRY1.inet.0;134.87.0.0/16;134.87.30.246/31;271;Adjacent Router;No;cr1.mgmt.srry1
