Index;Route_Instance;Supernet;Subnet;ASN;AS_Path;Destination_Interface;Local;Router
864;inet.0;134.87.0.0/16;134.87.2.198/32;271;271;xe-2/0/4.897;Yes;cr2.mgmt.vncv1
865;inet.0;134.87.0.0/16;134.87.2.202/31;271;271;xe-2/0/5.963;No;cr2.mgmt.vncv1
866;inet.0;134.87.0.0/16;134.87.2.202/32;271;271;xe-2/0/5.963;Yes;cr2.mgmt.vncv1
867;inet.0;134.87.0.0/16;134.87.2.228/31;271;271;rlt0.53;No;cr2.mgmt.vncv1
868;inet.0;134.87.0.0/16;134.87.2.228/32;271;271;rlt0.53;Yes;cr2.mgmt.vncv1
869;inet.0;134.87.0.0/16;134.87.2.230/31;271;271;rlt0.55;No;cr2.mgmt.vncv1
870;inet.0;134.87.0.0/16;134.87.2.230/32;271;271;rlt0.55;Yes;cr2.mgmt.vncv1
871;inet.0;134.87.0.0/16;134.87.2.240/30;271;271;rlt0.43;No;cr2.mgmt.vncv1
872;inet.0;134.87.0.0/16;134.87.2.242/32;271;271;rlt0.43;Yes;cr2.mgmt.vncv1
873;inet.0;134.87.0.0/16;134.87.2.246/31;271;271;rlt0.63;No;cr2.mgmt.vncv1
874;inet.0;134.87.0.0/16;134.87.2.246/32;271;271;rlt0.63;Yes;cr2.mgmt.vncv1
875;inet.0;134.87.0.0/16;134.87.2.248/31;271;271;xe-2/0/7.169;No;cr2.mgmt.vncv1
876;inet.0;134.87.0.0/16;134.87.2.248/32;271;271;xe-2/0/7.169;Yes;cr2.mgmt.vncv1
877;inet.0;134.87.0.0/16;134.87.112.0/24;271;271;rlt0.41;No;cr2.mgmt.vncv1
878;inet.2;134.87.0.0/16;134.87.2.48/29;271;271;et-5/0/2.184;No;cr2.mgmt.vncv1
879;inet.2;134.87.0.0/16;134.87.2.54/32;271;271;et-5/0/2.184;Yes;cr2.mgmt.vncv1
880;inet.2;134.87.0.0/16;134.87.2.76/30;271;271;xe-3/0/0.159;No;cr2.mgmt.vncv1
881;inet.2;134.87.0.0/16;134.87.2.78/32;271;271;xe-3/0/0.159;Yes;cr2.mgmt.vncv1
882;inet.2;134.87.0.0/16;134.87.2.84/30;271;271;ge-0/0/6.75;No;cr2.mgmt.vncv1
883;inet.2;134.87.0.0/16;134.87.2.86/32;271;271;ge-0/0/6.75;Yes;cr2.mgmt.vncv1
884;inet.2;134.87.0.0/16;134.87.2.128/29;271;271;rlt0.41;No;cr2.mgmt.vncv1
885;inet.2;134.87.0.0/16;134.87.2.136/30;271;271;rlt0.41;No;cr2.mgmt.vncv1
886;inet.2;134.87.0.0/16;134.87.2.140/30;271;271;rlt0.41;No;cr2.mgmt.vncv1
887;inet.2;134.87.0.0/16;134.87.2.172/30;271;271;rlt0.41;No;cr2.mgmt.vncv1
888;inet.2;134.87.0.0/16;134.87.2.196/31;271;271;rlt0.44;No;cr2.mgmt.vncv1
889;inet.2;134.87.0.0/16;134.87.2.196/32;271;271;rlt0.44;Yes;cr2.mgmt.vncv1
890;inet.2;134.87.0.0/16;134.87.2.198/31;271;271;xe-2/0/4.897;No;cr2.mgmt.vncv1
891;inet.2;134.87.0.0/16;134.87.2.198/32;271;271;xe-2/0/4.897;Yes;cr2.mgmt.vncv1
892;inet.2;134.87.0.0/16;134.87.2.202/31;271;271;xe-2/0/5.963;No;cr2.mgmt.vncv1
893;inet.2;134.87.0.0/16;134.87.2.202/32;271;271;xe-2/0/5.963;Yes;cr2.mgmt.vncv1
894;inet.2;134.87.0.0/16;134.87.2.228/31;271;271;rlt0.53;No;cr2.mgmt.vncv1
895;inet.2;134.87.0.0/16;134.87.2.228/32;271;271;rlt0.53;Yes;cr2.mgmt.vncv1
896;inet.2;134.87.0.0/16;134.87.2.230/31;271;271;rlt0.55;No;cr2.mgmt.vncv1
897;inet.2;134.87.0.0/16;134.87.2.230/32;271;271;rlt0.55;Yes;cr2.mgmt.vncv1
898;inet.2;134.87.0.0/16;134.87.2.240/30;271;271;rlt0.43;No;cr2.mgmt.vncv1
899;inet.2;134.87.0.0/16;134.87.2.242/32;271;271;rlt0.43;Yes;cr2.mgmt.vncv1
900;inet.2;134.87.0.0/16;134.87.2.246/31;271;271;rlt0.63;No;cr2.mgmt.vncv1
901;inet.2;134.87.0.0/16;134.87.2.246/32;271;271;rlt0.63;Yes;cr2.mgmt.vncv1
902;inet.2;134.87.0.0/16;134.87.2.248/31;271;271;xe-2/0/7.169;No;cr2.mgmt.vncv1
903;inet.2;134.87.0.0/16;134.87.2.248/32;271;271;xe-2/0/7.169;Yes;cr2.mgmt.vncv1
904;inet.2;134.87.0.0/16;134.87.112.0/24;271;271;rlt0.41;No;cr2.mgmt.vncv1
905;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.2.128/29;271;271;rlt0.31;No;cr2.mgmt.vncv1
906;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.2.136/30;271;271;rlt0.31;No;cr2.mgmt.vncv1
907;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.2.140/30;271;271;rlt0.31;No;cr2.mgmt.vncv1
908;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.2.172/30;271;271;rlt0.31;No;cr2.mgmt.vncv1
909;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.148/30;271;271;et-5/0/2.199;No;cr2.mgmt.vncv1
910;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.150/32;271;271;et-5/0/2.199;Yes;cr2.mgmt.vncv1
911;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.152/29;271;271;et-5/0/2.188;No;cr2.mgmt.vncv1
912;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.158/32;271;271;et-5/0/2.188;Yes;cr2.mgmt.vncv1
913;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.198/31;271;271;xe-2/0/5.961;No;cr2.mgmt.vncv1
914;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.198/32;271;271;xe-2/0/5.961;Yes;cr2.mgmt.vncv1
915;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.202/31;271;271;rlt0.61;No;cr2.mgmt.vncv1
916;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.202/32;271;271;rlt0.61;Yes;cr2.mgmt.vncv1
917;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.204/31;271;271;rlt0.67;No;cr2.mgmt.vncv1
918;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.204/32;271;271;rlt0.67;Yes;cr2.mgmt.vncv1
919;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.206/31;271;271;ge-0/0/3.2380;No;cr2.mgmt.vncv1
920;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.207/32;271;271;ge-0/0/3.2380;Yes;cr2.mgmt.vncv1
921;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.208/31;271;271;ge-0/0/3.2383;No;cr2.mgmt.vncv1
922;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.209/32;271;271;ge-0/0/3.2383;Yes;cr2.mgmt.vncv1
923;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.214/31;271;271;xe-2/0/2.1775;No;cr2.mgmt.vncv1
924;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.214/32;271;271;xe-2/0/2.1775;Yes;cr2.mgmt.vncv1
925;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.226/31;271;271;rlt0.69;No;cr2.mgmt.vncv1
926;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.226/32;271;271;rlt0.69;Yes;cr2.mgmt.vncv1
927;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.228/31;271;271;rlt0.71;No;cr2.mgmt.vncv1
928;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.228/32;271;271;rlt0.71;Yes;cr2.mgmt.vncv1
929;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.230/31;271;271;rlt0.73;No;cr2.mgmt.vncv1
930;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.230/32;271;271;rlt0.73;Yes;cr2.mgmt.vncv1
931;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.232/30;271;271;ge-0/0/0.763;No;cr2.mgmt.vncv1
932;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.233/32;271;271;ge-0/0/0.763;Yes;cr2.mgmt.vncv1
933;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.240/31;271;271;xe-3/2/0.168;No;cr2.mgmt.vncv1
934;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.240/32;271;271;xe-3/2/0.168;Yes;cr2.mgmt.vncv1
935;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.244/31;271;271;xe-2/0/4.899;No;cr2.mgmt.vncv1
936;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.244/32;271;271;xe-2/0/4.899;Yes;cr2.mgmt.vncv1
937;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.246/31;271;271;rlt0.48;No;cr2.mgmt.vncv1
938;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.30.246/32;271;271;rlt0.48;Yes;cr2.mgmt.vncv1
939;TRANSIT-VANTX2.inet.0;134.87.0.0/16;134.87.112.0/24;271;271;rlt0.31;No;cr2.mgmt.vncv1
940;inet.0;142.231.0.0/16;142.231.1.108/31;271;271;rlt0.41;No;cr2.mgmt.vncv1
941;inet.0;142.231.0.0/16;142.231.7.0/27;271;271;ge-0/0/0.765;No;cr2.mgmt.vncv1
942;inet.0;142.231.0.0/16;142.231.20.0/24;393249;393249;et-5/0/2.184;No;cr2.mgmt.vncv1
943;inet.0;142.231.0.0/16;142.231.112.0/24;271;271;rlt0.41;No;cr2.mgmt.vncv1
944;inet.2;142.231.0.0/16;142.231.1.108/31;271;271;rlt0.41;No;cr2.mgmt.vncv1
945;inet.2;142.231.0.0/16;142.231.112.0/24;271;271;rlt0.41;No;cr2.mgmt.vncv1
946;mgmt_junos.inet.0;142.231.0.0/16;142.231.144.0/20;271;271;fxp0.0;No;cr2.mgmt.vncv1
947;mgmt_junos.inet.0;142.231.0.0/16;142.231.146.0/24;271;271;fxp0.0;No;cr2.mgmt.vncv1
948;mgmt_junos.inet.0;142.231.0.0/16;142.231.146.0/24;271;271;fxp0.0;No;cr2.mgmt.vncv1
949;mgmt_junos.inet.0;142.231.0.0/16;142.231.146.2/32;271;271;fxp0.0;Yes;cr2.mgmt.vncv1
950;mgmt_junos.inet.0;142.231.0.0/16;142.231.146.3/32;271;271;fxp0.0;Yes;cr2.mgmt.vncv1
951;MANLAN.inet.0;142.231.0.0/16;142.231.146.0/24;271;271;ge-11/0/2.654;No;cr2.mgmt.vncv1
952;MANLAN.inet.0;142.231.0.0/16;142.231.151.0/28;271;271;xe-3/0/5.256;No;cr2.mgmt.vncv1
953;MANLAN.inet.0;142.231.0.0/16;142.231.151.14/32;271;271;xe-3/0/5.256;Yes;cr2.mgmt.vncv1
954;MANLAN.inet.0;142.231.0.0/16;142.231.151.96/27;271;271;irb.244;No;cr2.mgmt.vncv1
955;MANLAN.inet.0;142.231.0.0/16;142.231.151.126/32;271;271;irb.244;Yes;cr2.mgmt.vncv1
956;TRANSIT-VANTX2.inet.0;142.231.0.0/16;142.231.1.108/31;271;271;rlt0.31;No;cr2.mgmt.vncv1
957;TRANSIT-VANTX2.inet.0;142.231.0.0/16;142.231.7.0/27;271;271;ge-0/0/0.763;No;cr2.mgmt.vncv1
958;TRANSIT-VANTX2.inet.0;142.231.0.0/16;142.231.20.0/24;393249;393249;et-5/0/2.188;No;cr2.mgmt.vncv1
959;TRANSIT-VANTX2.inet.0;142.231.0.0/16;142.231.20.0/24;271;271;et-5/0/2.199;No;cr2.mgmt.vncv1
960;TRANSIT-VANTX2.inet.0;142.231.0.0/16;142.231.20.0/24;393249;393249;et-5/0/2.188;No;cr2.mgmt.vncv1
961;TRANSIT-VANTX2.inet.0;142.231.0.0/16;142.231.112.0/24;271;271;rlt0.31;No;cr2.mgmt.vncv1
962;TRANSIT-VANTX2.inet.0;192.219.32.0/19;192.219.32.0/19;577;852 577;xe-5/0/0:0.0;No;cr2.mgmt.vncv1
963;inet.0;206.12.0.0/16;206.12.0.2/32;271;271;lo0.0;Yes;cr2.mgmt.vncv1
964;inet.0;206.12.0.0/16;206.12.6.0/23;11105;11105;xe-2/0/7.169;No;cr2.mgmt.vncv1
965;inet.0;206.12.0.0/16;206.12.10.0/24;11105;11105;xe-2/0/7.169;No;cr2.mgmt.vncv1
966;inet.0;206.12.0.0/16;206.12.12.0/24;393249;393249;et-5/0/2.184;No;cr2.mgmt.vncv1
967;inet.0;206.12.0.0/16;206.12.13.0/24;393249;393249;et-5/0/2.184;No;cr2.mgmt.vncv1
968;inet.0;206.12.0.0/16;206.12.14.0/24;393249;393249;et-5/0/2.184;No;cr2.mgmt.vncv1
969;inet.0;206.12.0.0/16;206.12.15.0/24;393249;393249;et-5/0/2.184;No;cr2.mgmt.vncv1
970;inet.0;206.12.0.0/16;206.12.16.0/24;11105;11105;xe-2/0/7.169;No;cr2.mgmt.vncv1
971;inet.0;206.12.0.0/16;206.12.17.0/24;11105;11105;xe-2/0/7.169;No;cr2.mgmt.vncv1
972;inet.0;206.12.0.0/16;206.12.18.0/24;393249;393249;et-5/0/2.184;No;cr2.mgmt.vncv1
973;inet.0;206.12.0.0/16;206.12.28.0/24;393249;393249;et-5/0/2.184;No;cr2.mgmt.vncv1
974;inet.0;206.12.0.0/16;206.12.40.0/21;393249;393249;et-5/0/2.184;No;cr2.mgmt.vncv1
975;inet.0;206.12.0.0/16;206.12.52.0/22;393249;393249;et-5/0/2.184;No;cr2.mgmt.vncv1
976;inet.0;206.12.0.0/16;206.12.64.0/20;393249;393249;et-5/0/2.184;No;cr2.mgmt.vncv1
977;inet.0;206.12.0.0/16;206.12.104.0/22;40598;393249 40598;et-5/0/2.184;No;cr2.mgmt.vncv1
978;inet.0;206.12.0.0/16;206.12.119.0/24;393249;393249;et-5/0/2.184;No;cr2.mgmt.vncv1
979;inet.0;206.12.0.0/16;206.12.136.0/21;393249;393249;et-5/0/2.184;No;cr2.mgmt.vncv1
980;inet.0;206.12.0.0/16;206.12.152.0/24;271;271;rlt0.41;No;cr2.mgmt.vncv1
981;inet.0;206.12.0.0/16;206.12.160.0/21;393249;393249;et-5/0/2.184;No;cr2.mgmt.vncv1
982;inet.0;206.12.0.0/16;206.12.176.0/21;393249;393249;et-5/0/2.184;No;cr2.mgmt.vncv1
983;inet.0;206.12.0.0/16;206.12.200.0/22;393249;393249;et-5/0/2.184;No;cr2.mgmt.vncv1
984;inet.0;206.12.0.0/16;206.12.208.0/22;393249;393249;et-5/0/2.184;No;cr2.mgmt.vncv1
985;inet.2;206.12.0.0/16;206.12.0.2/32;271;271;lo0.0;Yes;cr2.mgmt.vncv1
986;inet.2;206.12.0.0/16;206.12.152.0/24;271;271;rlt0.41;No;cr2.mgmt.vncv1
987;TRANSIT-VANTX2.inet.0;206.12.0.0/16;206.12.6.0/23;11105;11105;xe-3/2/0.168;No;cr2.mgmt.vncv1
988;TRANSIT-VANTX2.inet.0;206.12.0.0/16;206.12.10.0/24;11105;11105;xe-3/2/0.168;No;cr2.mgmt.vncv1
989;TRANSIT-VANTX2.inet.0;206.12.0.0/16;206.12.12.0/24;393249;393249;et-5/0/2.188;No;cr2.mgmt.vncv1
990;TRANSIT-VANTX2.inet.0;206.12.0.0/16;206.12.12.0/24;271;271;et-5/0/2.199;No;cr2.mgmt.vncv1
991;TRANSIT-VANTX2.inet.0;206.12.0.0/16;206.12.12.0/24;393249;393249;et-5/0/2.188;No;cr2.mgmt.vncv1
992;TRANSIT-VANTX2.inet.0;206.12.0.0/16;206.12.13.0/24;393249;393249;et-5/0/2.188;No;cr2.mgmt.vncv1
993;TRANSIT-VANTX2.inet.0;206.12.0.0/16;206.12.13.0/24;271;271;et-5/0/2.199;No;cr2.mgmt.vncv1
994;TRANSIT-VANTX2.inet.0;206.12.0.0/16;206.12.13.0/24;393249;393249;et-5/0/2.188;No;cr2.mgmt.vncv1
995;TRANSIT-VANTX2.inet.0;206.12.0.0/16;206.12.14.0/24;393249;393249;et-5/0/2.188;No;cr2.mgmt.vncv1
996;TRANSIT-VANTX2.inet.0;206.12.0.0/16;206.12.14.0/24;271;271;et-5/0/2.199;No;cr2.mgmt.vncv1
997;TRANSIT-VANTX2.inet.0;206.12.0.0/16;206.12.14.0/24;393249;393249;et-5/0/2.188;No;cr2.mgmt.vncv1
998;TRANSIT-VANTX2.inet.0;206.12.0.0/16;206.12.15.0/24;393249;393249;et-5/0/2.188;No;cr2.mgmt.vncv1
999;TRANSIT-VANTX2.inet.0;206.12.0.0/16;206.12.15.0/24;271;271;et-5/0/2.199;No;cr2.mgmt.vncv1
1000;TRANSIT-VANTX2.inet.0;206.12.0.0/16;206.12.15.0/24;393249;393249;et-5/0/2.188;No;cr2.mgmt.vncv1
1001;TRANSIT-VANTX2.inet.0;206.12.0.0/16;206.12.16.0/24;11105;11105;xe-3/2/0.168;No;cr2.mgmt.vncv1
1002;TRANSIT-VANTX2.inet.0;206.12.0.0/16;206.12.17.0/24;11105;11105;xe-3/2/0.168;No;cr2.mgmt.vncv1
1003;TRANSIT-VANTX2.inet.0;206.12.0.0/16;206.12.18.0/24;393249;393249;et-5/0/2.188;No;cr2.mgmt.vncv1
1004;TRANSIT-VANTX2.inet.0;206.12.0.0/16;206.12.18.0/24;271;271;et-5/0/2.199;No;cr2.mgmt.vncv1
1005;TRANSIT-VANTX2.inet.0;206.12.0.0/16;206.12.18.0/24;393249;393249;et-5/0/2.188;No;cr2.mgmt.vncv1
1006;TRANSIT-VANTX2.inet.0;206.12.0.0/16;206.12.28.0/24;393249;393249;et-5/0/2.188;No;cr2.mgmt.vncv1
1007;TRANSIT-VANTX2.inet.0;206.12.0.0/16;206.12.28.0/24;271;271;et-5/0/2.199;No;cr2.mgmt.vncv1
1008;TRANSIT-VANTX2.inet.0;206.12.0.0/16;206.12.28.0/24;393249;393249;et-5/0/2.188;No;cr2.mgmt.vncv1
1009;TRANSIT-VANTX2.inet.0;206.12.0.0/16;206.12.40.0/21;393249;393249;et-5/0/2.188;No;cr2.mgmt.vncv1
1010;TRANSIT-VANTX2.inet.0;206.12.0.0/16;206.12.40.0/21;271;271;et-5/0/2.199;No;cr2.mgmt.vncv1
1011;TRANSIT-VANTX2.inet.0;206.12.0.0/16;206.12.40.0/21;393249;393249;et-5/0/2.188;No;cr2.mgmt.vncv1
1012;TRANSIT-VANTX2.inet.0;206.12.0.0/16;206.12.52.0/22;393249;393249;et-5/0/2.188;No;cr2.mgmt.vncv1
1013;TRANSIT-VANTX2.inet.0;206.12.0.0/16;206.12.52.0/22;271;271;et-5/0/2.199;No;cr2.mgmt.vncv1
1014;TRANSIT-VANTX2.inet.0;206.12.0.0/16;206.12.52.0/22;393249;393249;et-5/0/2.188;No;cr2.mgmt.vncv1
1015;TRANSIT-VANTX2.inet.0;206.12.0.0/16;206.12.64.0/20;393249;393249;et-5/0/2.188;No;cr2.mgmt.vncv1
1016;TRANSIT-VANTX2.inet.0;206.12.0.0/16;206.12.64.0/20;271;271;et-5/0/2.199;No;cr2.mgmt.vncv1
1017;TRANSIT-VANTX2.inet.0;206.12.0.0/16;206.12.64.0/20;393249;393249;et-5/0/2.188;No;cr2.mgmt.vncv1
1018;TRANSIT-VANTX2.inet.0;206.12.0.0/16;206.12.82.0/24;25668;852 6939 25668;xe-5/0/0:0.0;No;cr2.mgmt.vncv1
1019;TRANSIT-VANTX2.inet.0;206.12.0.0/16;206.12.104.0/22;40598;393249 40598;et-5/0/2.188;No;cr2.mgmt.vncv1
1020;TRANSIT-VANTX2.inet.0;206.12.0.0/16;206.12.104.0/22;271;271;et-5/0/2.199;No;cr2.mgmt.vncv1
1021;TRANSIT-VANTX2.inet.0;206.12.0.0/16;206.12.104.0/22;40598;393249 40598;et-5/0/2.188;No;cr2.mgmt.vncv1
1022;TRANSIT-VANTX2.inet.0;206.12.0.0/16;206.12.119.0/24;393249;393249;et-5/0/2.188;No;cr2.mgmt.vncv1
1023;TRANSIT-VANTX2.inet.0;206.12.0.0/16;206.12.119.0/24;271;271;et-5/0/2.199;No;cr2.mgmt.vncv1
1024;TRANSIT-VANTX2.inet.0;206.12.0.0/16;206.12.119.0/24;393249;393249;et-5/0/2.188;No;cr2.mgmt.vncv1
1025;TRANSIT-VANTX2.inet.0;206.12.0.0/16;206.12.136.0/21;393249;393249;et-5/0/2.188;No;cr2.mgmt.vncv1
1026;TRANSIT-VANTX2.inet.0;206.12.0.0/16;206.12.136.0/21;271;271;et-5/0/2.199;No;cr2.mgmt.vncv1
1027;TRANSIT-VANTX2.inet.0;206.12.0.0/16;206.12.136.0/21;393249;393249;et-5/0/2.188;No;cr2.mgmt.vncv1
1028;TRANSIT-VANTX2.inet.0;206.12.0.0/16;206.12.152.0/24;271;271;rlt0.31;No;cr2.mgmt.vncv1
1029;TRANSIT-VANTX2.inet.0;206.12.0.0/16;206.12.153.0/24;20473;852 3356 20473;xe-5/0/0:0.0;No;cr2.mgmt.vncv1
1030;TRANSIT-VANTX2.inet.0;206.12.0.0/16;206.12.160.0/21;393249;393249;et-5/0/2.188;No;cr2.mgmt.vncv1
1031;TRANSIT-VANTX2.inet.0;206.12.0.0/16;206.12.160.0/21;271;271;et-5/0/2.199;No;cr2.mgmt.vncv1
1032;TRANSIT-VANTX2.inet.0;206.12.0.0/16;206.12.160.0/21;393249;393249;et-5/0/2.188;No;cr2.mgmt.vncv1
1033;TRANSIT-VANTX2.inet.0;206.12.0.0/16;206.12.176.0/21;393249;393249;et-5/0/2.188;No;cr2.mgmt.vncv1
1034;TRANSIT-VANTX2.inet.0;206.12.0.0/16;206.12.176.0/21;271;271;et-5/0/2.199;No;cr2.mgmt.vncv1
1035;TRANSIT-VANTX2.inet.0;206.12.0.0/16;206.12.176.0/21;393249;393249;et-5/0/2.188;No;cr2.mgmt.vncv1
1036;TRANSIT-VANTX2.inet.0;206.12.0.0/16;206.12.200.0/22;393249;393249;et-5/0/2.188;No;cr2.mgmt.vncv1
1037;TRANSIT-VANTX2.inet.0;206.12.0.0/16;206.12.200.0/22;271;271;et-5/0/2.199;No;cr2.mgmt.vncv1
1038;TRANSIT-VANTX2.inet.0;206.12.0.0/16;206.12.200.0/22;393249;393249;et-5/0/2.188;No;cr2.mgmt.vncv1
1039;TRANSIT-VANTX2.inet.0;206.12.0.0/16;206.12.208.0/22;393249;393249;et-5/0/2.188;No;cr2.mgmt.vncv1
1040;TRANSIT-VANTX2.inet.0;206.12.0.0/16;206.12.208.0/22;271;271;et-5/0/2.199;No;cr2.mgmt.vncv1
1041;TRANSIT-VANTX2.inet.0;206.12.0.0/16;206.12.208.0/22;393249;393249;et-5/0/2.188;No;cr2.mgmt.vncv1
1042;inet.0;206.87.0.0/16;206.87.96.0/19;393249;393249;et-5/0/2.184;No;cr2.mgmt.vncv1
1043;inet.0;206.87.0.0/16;206.87.128.0/19;393249;393249;et-5/0/2.184;No;cr2.mgmt.vncv1
1044;inet.0;206.87.0.0/16;206.87.192.0/19;393249;393249;et-5/0/2.184;No;cr2.mgmt.vncv1
1045;inet.0;206.87.0.0/16;206.87.224.0/20;393249;393249;et-5/0/2.184;No;cr2.mgmt.vncv1
1046;TRANSIT-VANTX2.inet.0;206.87.0.0/16;206.87.96.0/19;393249;393249;et-5/0/2.188;No;cr2.mgmt.vncv1
1047;TRANSIT-VANTX2.inet.0;206.87.0.0/16;206.87.96.0/19;271;271;et-5/0/2.199;No;cr2.mgmt.vncv1
1048;TRANSIT-VANTX2.inet.0;206.87.0.0/16;206.87.96.0/19;393249;393249;et-5/0/2.188;No;cr2.mgmt.vncv1
1049;TRANSIT-VANTX2.inet.0;206.87.0.0/16;206.87.128.0/19;393249;393249;et-5/0/2.188;No;cr2.mgmt.vncv1
1050;TRANSIT-VANTX2.inet.0;206.87.0.0/16;206.87.128.0/19;271;271;et-5/0/2.199;No;cr2.mgmt.vncv1
1051;TRANSIT-VANTX2.inet.0;206.87.0.0/16;206.87.128.0/19;393249;393249;et-5/0/2.188;No;cr2.mgmt.vncv1
1052;TRANSIT-VANTX2.inet.0;206.87.0.0/16;206.87.192.0/19;393249;393249;et-5/0/2.188;No;cr2.mgmt.vncv1
1053;TRANSIT-VANTX2.inet.0;206.87.0.0/16;206.87.192.0/19;271;271;et-5/0/2.199;No;cr2.mgmt.vncv1
1054;TRANSIT-VANTX2.inet.0;206.87.0.0/16;206.87.192.0/19;393249;393249;et-5/0/2.188;No;cr2.mgmt.vncv1
1055;TRANSIT-VANTX2.inet.0;206.87.0.0/16;206.87.224.0/20;393249;393249;et-5/0/2.188;No;cr2.mgmt.vncv1
1056;TRANSIT-VANTX2.inet.0;206.87.0.0/16;206.87.224.0/20;271;271;et-5/0/2.199;No;cr2.mgmt.vncv1
1057;TRANSIT-VANTX2.inet.0;206.87.0.0/16;206.87.224.0/20;393249;393249;et-5/0/2.188;No;cr2.mgmt.vncv1
1058;inet.0;207.23.0.0/16;207.23.85.0/24;11105;11105;xe-2/0/7.169;No;cr2.mgmt.vncv1
1059;inet.0;207.23.0.0/16;207.23.94.0/23;393249;393249;et-5/0/2.184;No;cr2.mgmt.vncv1
1060;inet.0;207.23.0.0/16;207.23.96.0/20;397543;397543;xe-2/0/2.1773;No;cr2.mgmt.vncv1
1061;inet.0;207.23.0.0/16;207.23.160.0/19;11105;11105;xe-2/0/7.169;No;cr2.mgmt.vncv1
1062;inet.0;207.23.0.0/16;207.23.192.0/19;11105;11105;xe-2/0/7.169;No;cr2.mgmt.vncv1
1063;inet.0;207.23.0.0/16;207.23.240.36/31;271;271;ge-0/0/4.821;No;cr2.mgmt.vncv1
1064;inet.0;207.23.0.0/16;207.23.240.36/32;271;271;ge-0/0/4.821;Yes;cr2.mgmt.vncv1
1065;inet.0;207.23.0.0/16;207.23.240.38/31;271;271;ge-0/0/4.766;No;cr2.mgmt.vncv1
1066;inet.0;207.23.0.0/16;207.23.240.38/32;271;271;ge-0/0/4.766;Yes;cr2.mgmt.vncv1
1067;inet.0;207.23.0.0/16;207.23.240.42/31;271;271;rlt0.57;No;cr2.mgmt.vncv1
1068;inet.0;207.23.0.0/16;207.23.240.42/32;271;271;rlt0.57;Yes;cr2.mgmt.vncv1
1069;inet.0;207.23.0.0/16;207.23.240.44/30;271;271;ge-0/0/0.765;No;cr2.mgmt.vncv1
1070;inet.0;207.23.0.0/16;207.23.240.45/32;271;271;ge-0/0/0.765;Yes;cr2.mgmt.vncv1
1071;inet.0;207.23.0.0/16;207.23.240.48/31;271;271;rlt0.59;No;cr2.mgmt.vncv1
1072;inet.0;207.23.0.0/16;207.23.240.48/32;271;271;rlt0.59;Yes;cr2.mgmt.vncv1
1073;inet.0;207.23.0.0/16;207.23.240.50/31;271;271;xe-2/0/2.1773;No;cr2.mgmt.vncv1
1074;inet.0;207.23.0.0/16;207.23.240.50/32;271;271;xe-2/0/2.1773;Yes;cr2.mgmt.vncv1
1075;inet.0;207.23.0.0/16;207.23.240.52/31;271;271;ge-0/0/3.2382;No;cr2.mgmt.vncv1
1076;inet.0;207.23.0.0/16;207.23.240.53/32;271;271;ge-0/0/3.2382;Yes;cr2.mgmt.vncv1
1077;inet.0;207.23.0.0/16;207.23.240.54/31;271;271;ge-0/0/3.2385;No;cr2.mgmt.vncv1
